conversation_id,judge_id,paraphrase,dimension,score_1_7,confidence_0_1,usable_for_inference,n_attempts,wrote_at,model_used
386,Dr_I,B,user_cognitive_flexibility,1.0,0.9,True,1,2026-05-23 22:25:15,gemini-3.1-flash-lite-preview
386,Dr_I,A,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:25:16,gemini-3.1-flash-lite-preview
386,Dr_I,A,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:25:31,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_problem_frame_development,1.0,0.95,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_I,B,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_cognitive_flexibility,1.0,0.95,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_epistemic_stance_regulation,2.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_problem_frame_development,1.0,0.9,True,1,2026-05-23 22:26:45,gemini-3.1-flash-lite-preview
386,Dr_D,A,user_implementation_relevant_progress,4.0,0.8,True,1,2026-05-23 22:26:46,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:26:46,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 22:26:46,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_cognitive_flexibility,1.0,0.9,True,1,2026-05-23 22:26:46,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_epistemic_stance_regulation,1.0,0.9,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_problem_frame_development,1.0,0.95,True,1,2026-05-23 22:26:47,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:26:48,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_implementation_relevant_progress,4.0,0.8,True,1,2026-05-23 22:26:48,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 22:26:48,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:26:48,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:26:48,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_ideational_fluency,5.0,0.9,True,1,2026-05-23 22:26:49,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:26:49,gemini-3.1-flash-lite-preview
386,Dr_I,B,user_authorship_direction_setting,2.0,0.9,True,1,2026-05-23 22:26:51,gemini-3.1-flash-lite-preview
386,Dr_L,A,user_cognitive_flexibility,1.0,0.95,True,1,2026-05-23 22:26:52,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:26:54,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:26:55,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_cognitive_flexibility,4.0,0.9,True,1,2026-05-23 22:26:57,gemini-3.1-flash-lite-preview
386,Dr_D,B,user_epistemic_stance_regulation,2.0,0.9,True,1,2026-05-23 22:26:58,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_epistemic_stance_regulation,2.0,0.9,True,1,2026-05-23 22:28:19,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:28:19,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_constraint_integration,2.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
386,Dr_L,B,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_epistemic_stance_regulation,4.0,0.85,True,1,2026-05-23 22:28:20,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_constraint_integration,2.0,0.9,True,1,2026-05-23 22:28:21,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_cognitive_flexibility,4.0,0.85,True,1,2026-05-23 22:28:22,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_constraint_integration,2.0,0.9,True,1,2026-05-23 22:28:22,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_ideational_fluency,6.0,0.9,True,1,2026-05-23 22:28:23,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_ideational_fluency,5.0,0.9,True,1,2026-05-23 22:28:23,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_epistemic_stance_regulation,4.0,0.85,True,1,2026-05-23 22:28:23,gemini-3.1-flash-lite-preview
396,Dr_C,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:28:23,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:28:24,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:28:25,gemini-3.1-flash-lite-preview
396,Dr_C,B,user_cognitive_flexibility,3.0,0.85,True,1,2026-05-23 22:28:27,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:29:53,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 22:29:53,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_constraint_integration,1.0,0.9,True,1,2026-05-23 22:29:53,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:29:54,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:29:55,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_ideational_fluency,6.0,0.9,True,1,2026-05-23 22:29:55,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:29:56,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_ideational_fluency,5.0,0.9,True,1,2026-05-23 22:29:57,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:29:58,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:29:59,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:29:59,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_cognitive_flexibility,3.0,0.85,True,1,2026-05-23 22:30:01,gemini-3.1-flash-lite-preview
396,Dr_I,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:30:02,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:30:03,gemini-3.1-flash-lite-preview
396,Dr_I,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:30:08,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_ideational_fluency,5.0,0.9,True,1,2026-05-23 22:31:25,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:31:25,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_cognitive_flexibility,4.0,0.85,True,1,2026-05-23 22:31:25,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_ideational_fluency,5.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_constraint_integration,2.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_constraint_integration,2.0,0.9,True,1,2026-05-23 22:31:26,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 22:31:27,gemini-3.1-flash-lite-preview
396,Dr_D,B,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:31:33,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:31:36,gemini-3.1-flash-lite-preview
396,Dr_D,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:31:37,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_constraint_integration,1.0,0.95,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_constraint_integration,1.0,0.9,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_implementation_relevant_progress,2.0,0.9,True,1,2026-05-23 22:32:58,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:32:59,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:33:00,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_ideational_fluency,6.0,0.9,True,1,2026-05-23 22:33:01,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:33:01,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:33:01,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 22:33:02,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:33:02,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_reflective_engagement,1.0,0.95,True,1,2026-05-23 22:33:02,gemini-3.1-flash-lite-preview
396,Dr_L,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:33:04,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_cognitive_flexibility,4.0,0.85,True,1,2026-05-23 22:33:04,gemini-3.1-flash-lite-preview
396,Dr_L,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:33:07,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:33:08,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:33:11,gemini-3.1-flash-lite-preview
402,Dr_C,A,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 22:33:12,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 22:34:32,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:34:33,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:34:33,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_reflective_engagement,2.0,0.9,True,1,2026-05-23 22:34:33,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:34:33,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:34:34,gemini-3.1-flash-lite-preview
402,Dr_C,B,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:34:34,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 22:34:37,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_constraint_integration,4.0,0.9,True,1,2026-05-23 22:34:37,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:34:37,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 22:34:37,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:34:38,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:34:39,gemini-3.1-flash-lite-preview
402,Dr_I,A,user_constraint_integration,4.0,0.8,True,1,2026-05-23 22:34:43,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:34:43,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_I,B,user_authorship_direction_setting,3.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:36:05,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:36:06,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_constraint_integration,4.0,0.8,True,1,2026-05-23 22:36:06,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:36:06,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 22:36:07,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 22:36:07,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_authorship_direction_setting,3.0,0.8,True,1,2026-05-23 22:36:07,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:36:08,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_implementation_relevant_progress,4.0,0.9,True,1,2026-05-23 22:36:08,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_ideational_fluency,4.0,0.9,True,1,2026-05-23 22:36:08,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 22:36:10,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:36:10,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:36:12,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:36:12,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_problem_frame_development,2.0,0.9,True,1,2026-05-23 22:36:13,gemini-3.1-flash-lite-preview
402,Dr_D,A,user_constraint_integration,5.0,0.9,True,1,2026-05-23 22:36:13,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:36:13,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_epistemic_stance_regulation,2.0,0.8,True,1,2026-05-23 22:36:14,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:36:14,gemini-3.1-flash-lite-preview
402,Dr_D,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:36:16,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_reflective_engagement,1.0,0.9,True,1,2026-05-23 22:36:17,gemini-3.1-flash-lite-preview
402,Dr_L,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:36:19,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:37:37,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_cognitive_flexibility,2.0,0.85,True,1,2026-05-23 22:37:37,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:37:37,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:37:37,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_authorship_direction_setting,4.0,0.8,True,1,2026-05-23 22:37:38,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_constraint_integration,4.0,0.8,True,1,2026-05-23 22:37:38,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_reflective_engagement,4.0,0.9,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_constraint_integration,4.0,0.8,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_implementation_relevant_progress,3.0,0.8,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:37:39,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 22:37:42,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_epistemic_stance_regulation,5.0,0.85,True,1,2026-05-23 22:37:45,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_constraint_integration,4.0,0.8,True,1,2026-05-23 22:37:52,gemini-3.1-flash-lite-preview
402,Dr_L,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 22:37:52,gemini-3.1-flash-lite-preview
431,Dr_C,A,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 22:37:56,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 22:39:10,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 22:39:10,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 22:39:10,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:39:10,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:39:10,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 22:39:10,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 22:39:11,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_epistemic_stance_regulation,3.0,0.8,True,1,2026-05-23 22:39:11,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:39:11,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:39:12,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 22:39:13,gemini-3.1-flash-lite-preview
431,Dr_C,B,user_implementation_relevant_progress,3.0,0.8,True,1,2026-05-23 22:39:17,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 22:39:19,gemini-3.1-flash-lite-preview
431,Dr_I,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:39:21,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 22:39:25,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_epistemic_stance_regulation,4.0,0.8,True,1,2026-05-23 22:40:42,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_reflective_engagement,4.0,0.8,True,1,2026-05-23 22:40:42,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 22:40:42,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 22:40:43,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 22:40:43,gemini-3.1-flash-lite-preview
431,Dr_I,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:40:43,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 22:40:46,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:40:47,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_implementation_relevant_progress,3.0,0.9,True,1,2026-05-23 22:40:47,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_cognitive_flexibility,3.0,0.8,True,1,2026-05-23 22:40:47,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_ideational_fluency,2.0,0.9,True,1,2026-05-23 22:40:47,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_constraint_integration,3.0,0.8,True,1,2026-05-23 22:40:48,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 22:40:49,gemini-3.1-flash-lite-preview
431,Dr_D,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:40:56,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:41:01,gemini-3.1-flash-lite-preview
431,Dr_L,A,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_implementation_relevant_progress,3.0,0.8,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_L,A,user_problem_frame_development,3.0,0.8,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_L,A,user_reflective_engagement,3.0,0.8,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_L,A,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_D,B,user_authorship_direction_setting,5.0,0.9,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_L,B,user_ideational_fluency,3.0,0.9,True,1,2026-05-23 22:42:15,gemini-3.1-flash-lite-preview
431,Dr_L,B,user_authorship_direction_setting,6.0,0.9,True,1,2026-05-23 22:42:17,gemini-3.1-flash-lite-preview
432,Dr_C,A,user_cognitive_flexibility,2.0,0.9,True,1,2026-05-23 22:42:17,gemini-3.1-flash-lite-preview
431,Dr_L,B,user_constraint_integration,3.0,0.8,True,1,2026-05-23 22:42:17,gemini-3.1-flash-lite-preview
