conversation_id,episode_id,scorer,criterion,score_0_4,confidence_0_1,counterevidence,possible_biases,usable_for_inference,episode_word_count,episode_type,condition_original_hidden,persona_family_original_hidden
221,221_e01,C,evaluative_discipline,,1.0,,none,False,66,opening_frame,Persona,Rational
221,221_e01,C,agency_preservation,3.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,anchor_management,,1.0,,none,False,66,opening_frame,Persona,Rational
221,221_e01,C,coregulation_uptake,3.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,timing_fit,3.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,implementation_grounding,1.0,0.8,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,stance_integrity,3.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,premature_convergence_risk,0.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,66,opening_frame,Persona,Rational
221,221_e02,C,exploration_opening,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,reframing_quality,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,evaluative_discipline,,1.0,,none,False,75,other,Persona,Rational
221,221_e02,C,agency_preservation,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,anchor_management,3.0,0.8,,none,True,75,other,Persona,Rational
221,221_e02,C,coregulation_uptake,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,timing_fit,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,implementation_grounding,1.0,0.8,,none,True,75,other,Persona,Rational
221,221_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,stance_integrity,3.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,premature_convergence_risk,0.0,0.9,,none,True,75,other,Persona,Rational
221,221_e02,C,runaway_divergence_risk,1.0,0.8,,none,True,75,other,Persona,Rational
221,221_e03,C,exploration_opening,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,reframing_quality,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,evaluative_discipline,,1.0,,none,False,99,other,Persona,Rational
221,221_e03,C,agency_preservation,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,anchor_management,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,coregulation_uptake,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,timing_fit,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,implementation_grounding,1.0,0.8,,none,True,99,other,Persona,Rational
221,221_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,stance_integrity,3.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,premature_convergence_risk,0.0,0.9,,none,True,99,other,Persona,Rational
221,221_e03,C,runaway_divergence_risk,1.0,0.8,,none,True,99,other,Persona,Rational
222,222_e01,C,exploration_opening,2.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,reframing_quality,2.0,0.8,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,evaluative_discipline,,1.0,,none,False,88,opening_frame,Persona,Rational
222,222_e01,C,agency_preservation,3.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,anchor_management,,1.0,,none,False,88,opening_frame,Persona,Rational
222,222_e01,C,coregulation_uptake,3.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,timing_fit,3.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,implementation_grounding,1.0,0.8,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,stance_integrity,3.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,premature_convergence_risk,0.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,88,opening_frame,Persona,Rational
222,222_e02,C,exploration_opening,3.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,reframing_quality,2.0,0.8,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,evaluative_discipline,3.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,agency_preservation,3.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,anchor_management,3.0,0.8,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,coregulation_uptake,4.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,timing_fit,3.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,implementation_grounding,2.0,0.8,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,stance_integrity,3.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,premature_convergence_risk,0.0,0.9,,none,True,353,critique_event,Persona,Rational
222,222_e02,C,runaway_divergence_risk,1.0,0.9,,none,True,353,critique_event,Persona,Rational
223,223_e01,C,exploration_opening,2.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,reframing_quality,2.0,0.8,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,evaluative_discipline,,1.0,,none,False,111,opening_frame,Persona,Rational
223,223_e01,C,agency_preservation,3.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,anchor_management,2.0,0.8,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,coregulation_uptake,3.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,timing_fit,3.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,implementation_grounding,1.0,0.8,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,stance_integrity,3.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,premature_convergence_risk,0.0,0.9,,none,True,111,opening_frame,Persona,Rational
223,223_e01,C,runaway_divergence_risk,1.0,0.8,,none,True,111,opening_frame,Persona,Rational
224,224_e01,C,exploration_opening,1.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,reframing_quality,1.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,evaluative_discipline,,1.0,,none,False,73,opening_frame,Persona,Rational
224,224_e01,C,agency_preservation,3.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,anchor_management,2.0,0.8,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,coregulation_uptake,3.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,timing_fit,3.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,implementation_grounding,1.0,0.8,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,stance_integrity,3.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,premature_convergence_risk,0.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,73,opening_frame,Persona,Rational
224,224_e04,C,exploration_opening,1.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,reframing_quality,2.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,evaluative_discipline,3.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,agency_preservation,3.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,anchor_management,2.0,0.8,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,coregulation_uptake,3.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,timing_fit,3.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,implementation_grounding,2.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,stance_integrity,3.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,premature_convergence_risk,1.0,0.8,,none,True,101,critique_event,Persona,Rational
224,224_e04,C,runaway_divergence_risk,0.0,0.9,,none,True,101,critique_event,Persona,Rational
224,224_e08,C,exploration_opening,3.0,1.0,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,reframing_quality,2.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,evaluative_discipline,,1.0,,none,False,60,user_agency_event,Persona,Rational
224,224_e08,C,agency_preservation,3.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,anchor_management,2.0,0.8,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,coregulation_uptake,3.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,timing_fit,3.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,implementation_grounding,1.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,cognitive_load_clarity,3.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,stance_integrity,3.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,premature_convergence_risk,0.0,0.9,,none,True,60,user_agency_event,Persona,Rational
224,224_e08,C,runaway_divergence_risk,1.0,0.9,,none,True,60,user_agency_event,Persona,Rational
236,236_e08,C,exploration_opening,2.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,reframing_quality,0.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,evaluative_discipline,0.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,agency_preservation,1.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,anchor_management,0.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,coregulation_uptake,1.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,timing_fit,2.0,0.8,,none,True,86,other,GPT,GPT
236,236_e08,C,implementation_grounding,2.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,cognitive_load_clarity,2.0,0.9,,none,True,86,other,GPT,GPT
236,236_e08,C,stance_integrity,2.0,0.8,,none,True,86,other,GPT,GPT
236,236_e08,C,premature_convergence_risk,2.0,0.8,,none,True,86,other,GPT,GPT
236,236_e08,C,runaway_divergence_risk,1.0,0.8,,none,True,86,other,GPT,GPT
244,244_e02,C,exploration_opening,1.0,0.9,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,reframing_quality,0.0,0.9,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,evaluative_discipline,0.0,0.9,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,agency_preservation,1.0,0.8,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,anchor_management,0.0,0.9,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,coregulation_uptake,1.0,0.9,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,timing_fit,2.0,0.8,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,implementation_grounding,2.0,0.8,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,stance_integrity,0.0,0.8,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,premature_convergence_risk,2.0,0.8,,none,True,76,repair_event,GPT,GPT
244,244_e02,C,runaway_divergence_risk,0.0,0.9,,none,True,76,repair_event,GPT,GPT
279,279_e01,C,exploration_opening,3.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,reframing_quality,2.0,0.8,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,evaluative_discipline,,1.0,,none,False,97,opening_frame,Persona,Divergent
279,279_e01,C,agency_preservation,3.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,anchor_management,3.0,0.8,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,coregulation_uptake,3.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,timing_fit,3.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,implementation_grounding,1.0,0.8,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,stance_integrity,3.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,premature_convergence_risk,0.0,0.9,,none,True,97,opening_frame,Persona,Divergent
279,279_e01,C,runaway_divergence_risk,1.0,0.8,,none,True,97,opening_frame,Persona,Divergent
296,296_e02,C,exploration_opening,3.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,reframing_quality,2.0,0.8,,none,True,60,other,Persona,Divergent
296,296_e02,C,evaluative_discipline,,1.0,,none,False,60,other,Persona,Divergent
296,296_e02,C,agency_preservation,3.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,anchor_management,2.0,0.8,,none,True,60,other,Persona,Divergent
296,296_e02,C,coregulation_uptake,4.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,timing_fit,3.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,implementation_grounding,2.0,0.8,,none,True,60,other,Persona,Divergent
296,296_e02,C,cognitive_load_clarity,3.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,stance_integrity,3.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,premature_convergence_risk,0.0,0.9,,none,True,60,other,Persona,Divergent
296,296_e02,C,runaway_divergence_risk,1.0,0.8,,none,True,60,other,Persona,Divergent
296,296_e03,C,exploration_opening,2.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,reframing_quality,2.0,0.8,,none,True,106,other,Persona,Divergent
296,296_e03,C,evaluative_discipline,0.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,agency_preservation,3.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,anchor_management,1.0,0.8,,none,True,106,other,Persona,Divergent
296,296_e03,C,coregulation_uptake,3.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,timing_fit,3.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,implementation_grounding,1.0,0.8,,none,True,106,other,Persona,Divergent
296,296_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,stance_integrity,3.0,0.9,,none,True,106,other,Persona,Divergent
296,296_e03,C,premature_convergence_risk,1.0,0.8,,none,True,106,other,Persona,Divergent
296,296_e03,C,runaway_divergence_risk,0.0,0.9,,none,True,106,other,Persona,Divergent
297,297_e05,C,exploration_opening,3.0,0.9,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,reframing_quality,2.0,0.8,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,evaluative_discipline,2.0,0.8,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,agency_preservation,3.0,0.9,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,anchor_management,2.0,0.7,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,coregulation_uptake,4.0,0.9,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,timing_fit,3.0,0.8,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,implementation_grounding,2.0,0.8,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,cognitive_load_clarity,3.0,0.9,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,stance_integrity,3.0,0.9,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,premature_convergence_risk,0.0,0.8,,none,True,175,ideation_burst,Persona,Divergent
297,297_e05,C,runaway_divergence_risk,1.0,0.8,,none,True,175,ideation_burst,Persona,Divergent
298,298_e04,C,exploration_opening,3.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,reframing_quality,2.0,0.8,,none,True,143,other,Persona,Divergent
298,298_e04,C,evaluative_discipline,,1.0,,none,False,143,other,Persona,Divergent
298,298_e04,C,agency_preservation,3.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,anchor_management,2.0,0.8,,none,True,143,other,Persona,Divergent
298,298_e04,C,coregulation_uptake,3.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,timing_fit,3.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,implementation_grounding,1.0,0.8,,none,True,143,other,Persona,Divergent
298,298_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,stance_integrity,3.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,premature_convergence_risk,0.0,0.9,,none,True,143,other,Persona,Divergent
298,298_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,143,other,Persona,Divergent
299,299_e01,C,exploration_opening,3.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,reframing_quality,2.0,0.8,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,evaluative_discipline,,1.0,,none,False,86,opening_frame,Persona,Divergent
299,299_e01,C,agency_preservation,3.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,anchor_management,3.0,0.8,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,coregulation_uptake,3.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,timing_fit,3.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,implementation_grounding,1.0,0.8,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,stance_integrity,3.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,premature_convergence_risk,0.0,0.9,,none,True,86,opening_frame,Persona,Divergent
299,299_e01,C,runaway_divergence_risk,1.0,0.8,,none,True,86,opening_frame,Persona,Divergent
299,299_e03,C,exploration_opening,3.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,reframing_quality,2.0,0.8,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,evaluative_discipline,,1.0,,none,False,163,ideation_burst,Persona,Divergent
299,299_e03,C,agency_preservation,3.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,anchor_management,2.0,0.8,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,coregulation_uptake,3.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,timing_fit,3.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,implementation_grounding,2.0,0.8,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,stance_integrity,3.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,premature_convergence_risk,0.0,0.9,,none,True,163,ideation_burst,Persona,Divergent
299,299_e03,C,runaway_divergence_risk,1.0,0.8,,none,True,163,ideation_burst,Persona,Divergent
300,300_e04,C,exploration_opening,2.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,reframing_quality,2.0,0.8,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,evaluative_discipline,1.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,agency_preservation,3.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,anchor_management,2.0,0.8,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,coregulation_uptake,4.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,timing_fit,3.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,implementation_grounding,1.0,0.8,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,cognitive_load_clarity,3.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,stance_integrity,3.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,premature_convergence_risk,0.0,0.9,,none,True,117,ideation_burst,Persona,Divergent
300,300_e04,C,runaway_divergence_risk,1.0,0.8,,none,True,117,ideation_burst,Persona,Divergent
301,301_e03,C,exploration_opening,4.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,reframing_quality,3.0,0.8,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,evaluative_discipline,,1.0,,none,False,233,ideation_burst,Persona,Divergent
301,301_e03,C,agency_preservation,3.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,anchor_management,3.0,0.8,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,coregulation_uptake,4.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,timing_fit,3.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,implementation_grounding,2.0,0.8,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,cognitive_load_clarity,3.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,stance_integrity,3.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,premature_convergence_risk,0.0,0.9,,none,True,233,ideation_burst,Persona,Divergent
301,301_e03,C,runaway_divergence_risk,1.0,0.8,,none,True,233,ideation_burst,Persona,Divergent
303,303_e06,C,exploration_opening,2.0,0.9,,none,True,129,other,GPT,GPT
303,303_e06,C,reframing_quality,1.0,0.8,,none,True,129,other,GPT,GPT
303,303_e06,C,evaluative_discipline,0.0,0.9,,none,True,129,other,GPT,GPT
303,303_e06,C,agency_preservation,3.0,0.9,,none,True,129,other,GPT,GPT
303,303_e06,C,anchor_management,2.0,0.8,,none,True,129,other,GPT,GPT
303,303_e06,C,coregulation_uptake,4.0,0.9,,none,True,129,other,GPT,GPT
303,303_e06,C,timing_fit,3.0,0.8,,none,True,129,other,GPT,GPT
303,303_e06,C,implementation_grounding,3.0,0.9,,none,True,129,other,GPT,GPT
303,303_e06,C,cognitive_load_clarity,3.0,0.9,,none,True,129,other,GPT,GPT
303,303_e06,C,stance_integrity,3.0,0.8,,none,True,129,other,GPT,GPT
303,303_e06,C,premature_convergence_risk,1.0,0.8,,none,True,129,other,GPT,GPT
303,303_e06,C,runaway_divergence_risk,0.0,0.9,,none,True,129,other,GPT,GPT
308,308_e05,C,exploration_opening,1.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,reframing_quality,0.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,evaluative_discipline,0.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,agency_preservation,1.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,anchor_management,0.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,coregulation_uptake,1.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,timing_fit,1.0,0.8,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,implementation_grounding,1.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,cognitive_load_clarity,2.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,stance_integrity,0.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,premature_convergence_risk,3.0,0.9,,none,True,89,ideation_burst,GPT,GPT
308,308_e05,C,runaway_divergence_risk,0.0,0.9,,none,True,89,ideation_burst,GPT,GPT
313,313_e01,C,exploration_opening,2.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,reframing_quality,0.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,evaluative_discipline,,1.0,,none,False,43,opening_frame,Persona,Convergent
313,313_e01,C,agency_preservation,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,anchor_management,,1.0,,none,False,43,opening_frame,Persona,Convergent
313,313_e01,C,coregulation_uptake,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,timing_fit,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,implementation_grounding,0.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,cognitive_load_clarity,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,stance_integrity,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,premature_convergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e01,C,runaway_divergence_risk,0.0,0.9,,none,True,43,opening_frame,Persona,Convergent
313,313_e04,C,exploration_opening,2.0,0.9,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,reframing_quality,1.0,0.8,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,evaluative_discipline,2.0,0.8,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,agency_preservation,2.0,0.8,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,anchor_management,1.0,0.8,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,coregulation_uptake,3.0,0.9,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,timing_fit,3.0,0.9,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,implementation_grounding,3.0,0.9,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,cognitive_load_clarity,4.0,0.9,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,stance_integrity,3.0,0.9,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,premature_convergence_risk,2.0,0.8,,none,True,364,critique_event,Persona,Convergent
313,313_e04,C,runaway_divergence_risk,0.0,0.9,,none,True,364,critique_event,Persona,Convergent
315,315_e05,C,exploration_opening,2.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,reframing_quality,2.0,0.8,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,evaluative_discipline,3.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,agency_preservation,3.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,anchor_management,2.0,0.8,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,coregulation_uptake,3.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,timing_fit,3.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,implementation_grounding,2.0,0.8,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,cognitive_load_clarity,3.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,stance_integrity,3.0,0.9,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,premature_convergence_risk,0.0,0.8,,none,True,68,repair_event,Persona,Convergent
315,315_e05,C,runaway_divergence_risk,0.0,0.8,,none,True,68,repair_event,Persona,Convergent
318,318_e01,C,exploration_opening,2.0,0.9,,none,True,43,opening_frame,Persona,Convergent
318,318_e01,C,reframing_quality,0.0,0.9,,none,True,43,opening_frame,Persona,Convergent
318,318_e01,C,evaluative_discipline,,1.0,,none,False,43,opening_frame,Persona,Convergent
318,318_e01,C,agency_preservation,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
318,318_e01,C,anchor_management,,1.0,,none,False,43,opening_frame,Persona,Convergent
318,318_e01,C,coregulation_uptake,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
318,318_e01,C,timing_fit,3.0,0.9,,none,True,43,opening_frame,Persona,Convergent
318,318_e01,C,implementation_grounding,0.0,0.9,,none,True,43,opening_frame,Persona,Convergent
