conversation_id,episode_id,criterion,episode_type,condition_original_hidden,persona_family_original_hidden,episode_word_count,score_0_4_A,score_0_4_B,disagreement,high_disagreement,final_score,decision,final_confidence,usable_for_inference_A,usable_for_inference_B,possible_biases_A
299,299_e04,anchor_management,commitment_event,Persona,Divergent,139,3.0,,,False,3.0,single_scorer,1.0,True,,none
299,299_e04,cognitive_load_clarity,commitment_event,Persona,Divergent,139,4.0,,,False,4.0,single_scorer,1.0,True,,none
299,299_e04,coregulation_uptake,commitment_event,Persona,Divergent,139,3.0,,,False,3.0,single_scorer,1.0,True,,none
299,299_e04,evaluative_discipline,commitment_event,Persona,Divergent,139,3.0,,,False,3.0,single_scorer,1.0,True,,none
299,299_e04,exploration_opening,commitment_event,Persona,Divergent,139,4.0,,,False,4.0,single_scorer,1.0,True,,none
299,299_e04,implementation_grounding,commitment_event,Persona,Divergent,139,4.0,,,False,4.0,single_scorer,1.0,True,,none
299,299_e04,premature_convergence_risk,commitment_event,Persona,Divergent,139,0.0,,,False,0.0,single_scorer,1.0,True,,none
299,299_e04,reframing_quality,commitment_event,Persona,Divergent,139,3.0,,,False,3.0,single_scorer,1.0,True,,none
299,299_e04,runaway_divergence_risk,commitment_event,Persona,Divergent,139,0.0,,,False,0.0,single_scorer,1.0,True,,none
299,299_e04,stance_integrity,commitment_event,Persona,Divergent,139,4.0,,,False,4.0,single_scorer,1.0,True,,none
299,299_e04,timing_fit,commitment_event,Persona,Divergent,139,4.0,,,False,4.0,single_scorer,1.0,True,,none
300,300_e04,agency_preservation,ideation_burst,Persona,Divergent,117,3.0,,,False,3.0,single_scorer,1.0,True,,none
300,300_e04,anchor_management,ideation_burst,Persona,Divergent,117,3.0,,,False,3.0,single_scorer,1.0,True,,none
300,300_e04,cognitive_load_clarity,ideation_burst,Persona,Divergent,117,3.0,,,False,3.0,single_scorer,1.0,True,,none
300,300_e04,coregulation_uptake,ideation_burst,Persona,Divergent,117,3.0,,,False,3.0,single_scorer,1.0,True,,none
300,300_e04,evaluative_discipline,ideation_burst,Persona,Divergent,117,2.0,,,False,2.0,single_scorer,1.0,True,,none
300,300_e04,exploration_opening,ideation_burst,Persona,Divergent,117,4.0,,,False,4.0,single_scorer,1.0,True,,none
300,300_e04,implementation_grounding,ideation_burst,Persona,Divergent,117,2.0,,,False,2.0,single_scorer,1.0,True,,none
300,300_e04,premature_convergence_risk,ideation_burst,Persona,Divergent,117,1.0,,,False,1.0,single_scorer,1.0,True,,none
300,300_e04,reframing_quality,ideation_burst,Persona,Divergent,117,3.0,,,False,3.0,single_scorer,1.0,True,,none
300,300_e04,runaway_divergence_risk,ideation_burst,Persona,Divergent,117,1.0,,,False,1.0,single_scorer,1.0,True,,none
300,300_e04,stance_integrity,ideation_burst,Persona,Divergent,117,4.0,,,False,4.0,single_scorer,1.0,True,,none
300,300_e04,timing_fit,ideation_burst,Persona,Divergent,117,4.0,,,False,4.0,single_scorer,1.0,True,,none
301,301_e03,agency_preservation,ideation_burst,Persona,Divergent,233,3.0,,,False,3.0,single_scorer,1.0,True,,none
301,301_e03,anchor_management,ideation_burst,Persona,Divergent,233,3.0,,,False,3.0,single_scorer,1.0,True,,none
301,301_e03,cognitive_load_clarity,ideation_burst,Persona,Divergent,233,4.0,,,False,4.0,single_scorer,1.0,True,,none
301,301_e03,coregulation_uptake,ideation_burst,Persona,Divergent,233,3.0,,,False,3.0,single_scorer,1.0,True,,none
301,301_e03,evaluative_discipline,ideation_burst,Persona,Divergent,233,3.0,,,False,3.0,single_scorer,1.0,True,,none
301,301_e03,exploration_opening,ideation_burst,Persona,Divergent,233,4.0,,,False,4.0,single_scorer,1.0,True,,none
301,301_e03,implementation_grounding,ideation_burst,Persona,Divergent,233,3.0,,,False,3.0,single_scorer,1.0,True,,none
301,301_e03,premature_convergence_risk,ideation_burst,Persona,Divergent,233,0.0,,,False,0.0,single_scorer,1.0,True,,none
301,301_e03,reframing_quality,ideation_burst,Persona,Divergent,233,3.0,,,False,3.0,single_scorer,1.0,True,,none
301,301_e03,runaway_divergence_risk,ideation_burst,Persona,Divergent,233,0.0,,,False,0.0,single_scorer,1.0,True,,none
301,301_e03,stance_integrity,ideation_burst,Persona,Divergent,233,4.0,,,False,4.0,single_scorer,1.0,True,,none
301,301_e03,timing_fit,ideation_burst,Persona,Divergent,233,4.0,,,False,4.0,single_scorer,1.0,True,,none
304,304_e10,agency_preservation,repair_event,GPT,GPT,81,3.0,,,False,3.0,single_scorer,0.9,True,,none
304,304_e10,anchor_management,repair_event,GPT,GPT,81,1.0,,,False,1.0,single_scorer,0.8,True,,none
304,304_e10,cognitive_load_clarity,repair_event,GPT,GPT,81,3.0,,,False,3.0,single_scorer,0.9,True,,none
304,304_e10,coregulation_uptake,repair_event,GPT,GPT,81,2.0,,,False,2.0,single_scorer,0.7,True,,none
304,304_e10,evaluative_discipline,repair_event,GPT,GPT,81,1.0,,,False,1.0,single_scorer,0.7,True,,none
304,304_e10,exploration_opening,repair_event,GPT,GPT,81,2.0,,,False,2.0,single_scorer,0.8,True,,none
304,304_e10,implementation_grounding,repair_event,GPT,GPT,81,2.0,,,False,2.0,single_scorer,0.7,True,,none
304,304_e10,premature_convergence_risk,repair_event,GPT,GPT,81,1.0,,,False,1.0,single_scorer,0.8,True,,none
304,304_e10,reframing_quality,repair_event,GPT,GPT,81,1.0,,,False,1.0,single_scorer,0.9,True,,none
304,304_e10,runaway_divergence_risk,repair_event,GPT,GPT,81,1.0,,,False,1.0,single_scorer,0.8,True,,none
304,304_e10,stance_integrity,repair_event,GPT,GPT,81,3.0,,,False,3.0,single_scorer,0.9,True,,none
304,304_e10,timing_fit,repair_event,GPT,GPT,81,3.0,,,False,3.0,single_scorer,0.9,True,,none
308,308_e05,agency_preservation,ideation_burst,GPT,GPT,89,3.0,,,False,3.0,single_scorer,0.9,True,,none
308,308_e05,anchor_management,ideation_burst,GPT,GPT,89,2.0,,,False,2.0,single_scorer,0.75,True,,none
308,308_e05,cognitive_load_clarity,ideation_burst,GPT,GPT,89,3.0,,,False,3.0,single_scorer,0.9,True,,none
308,308_e05,coregulation_uptake,ideation_burst,GPT,GPT,89,3.0,,,False,3.0,single_scorer,0.9,True,,none
308,308_e05,evaluative_discipline,ideation_burst,GPT,GPT,89,1.0,,,False,1.0,single_scorer,0.7,True,,none
308,308_e05,exploration_opening,ideation_burst,GPT,GPT,89,3.0,,,False,3.0,single_scorer,0.95,True,,none
308,308_e05,implementation_grounding,ideation_burst,GPT,GPT,89,2.0,,,False,2.0,single_scorer,0.7,True,,none
308,308_e05,premature_convergence_risk,ideation_burst,GPT,GPT,89,1.0,,,False,1.0,single_scorer,0.8,True,,none
308,308_e05,reframing_quality,ideation_burst,GPT,GPT,89,2.0,,,False,2.0,single_scorer,0.85,True,,none
308,308_e05,runaway_divergence_risk,ideation_burst,GPT,GPT,89,0.0,,,False,0.0,single_scorer,1.0,True,,none
308,308_e05,stance_integrity,ideation_burst,GPT,GPT,89,4.0,,,False,4.0,single_scorer,1.0,True,,none
308,308_e05,timing_fit,ideation_burst,GPT,GPT,89,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,agency_preservation,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,anchor_management,critique_event,Persona,Convergent,364,3.0,,,False,3.0,single_scorer,1.0,True,,none
313,313_e04,cognitive_load_clarity,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,coregulation_uptake,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,evaluative_discipline,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,exploration_opening,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,implementation_grounding,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,premature_convergence_risk,critique_event,Persona,Convergent,364,0.0,,,False,0.0,single_scorer,1.0,True,,none
313,313_e04,reframing_quality,critique_event,Persona,Convergent,364,3.0,,,False,3.0,single_scorer,1.0,True,,none
313,313_e04,runaway_divergence_risk,critique_event,Persona,Convergent,364,0.0,,,False,0.0,single_scorer,1.0,True,,none
313,313_e04,stance_integrity,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
313,313_e04,timing_fit,critique_event,Persona,Convergent,364,4.0,,,False,4.0,single_scorer,1.0,True,,none
315,315_e05,agency_preservation,repair_event,Persona,Convergent,68,4.0,,,False,4.0,single_scorer,1.0,True,,none
315,315_e05,anchor_management,repair_event,Persona,Convergent,68,3.0,,,False,3.0,single_scorer,1.0,True,,none
315,315_e05,cognitive_load_clarity,repair_event,Persona,Convergent,68,4.0,,,False,4.0,single_scorer,1.0,True,,none
315,315_e05,coregulation_uptake,repair_event,Persona,Convergent,68,3.0,,,False,3.0,single_scorer,1.0,True,,none
315,315_e05,evaluative_discipline,repair_event,Persona,Convergent,68,2.0,,,False,2.0,single_scorer,1.0,True,,none
315,315_e05,exploration_opening,repair_event,Persona,Convergent,68,3.0,,,False,3.0,single_scorer,1.0,True,,none
315,315_e05,implementation_grounding,repair_event,Persona,Convergent,68,3.0,,,False,3.0,single_scorer,1.0,True,,none
315,315_e05,premature_convergence_risk,repair_event,Persona,Convergent,68,0.0,,,False,0.0,single_scorer,1.0,True,,none
315,315_e05,reframing_quality,repair_event,Persona,Convergent,68,3.0,,,False,3.0,single_scorer,1.0,True,,none
315,315_e05,runaway_divergence_risk,repair_event,Persona,Convergent,68,0.0,,,False,0.0,single_scorer,1.0,True,,none
315,315_e05,stance_integrity,repair_event,Persona,Convergent,68,4.0,,,False,4.0,single_scorer,1.0,True,,none
315,315_e05,timing_fit,repair_event,Persona,Convergent,68,4.0,,,False,4.0,single_scorer,1.0,True,,none
316,316_e05,agency_preservation,other,Persona,Convergent,82,3.0,3.0,0.0,False,3.0,keep_mean,0.9299999999999999,True,True,none
316,316_e05,anchor_management,other,Persona,Convergent,82,2.0,2.0,0.0,False,2.0,keep_mean,0.825,True,True,none
316,316_e05,cognitive_load_clarity,other,Persona,Convergent,82,4.0,4.0,0.0,False,4.0,keep_mean,0.965,True,True,none
316,316_e05,coregulation_uptake,other,Persona,Convergent,82,3.0,3.0,0.0,False,3.0,keep_mean,0.945,True,True,none
316,316_e05,evaluative_discipline,other,Persona,Convergent,82,2.0,2.0,0.0,False,2.0,keep_mean,0.85,True,True,none
316,316_e05,exploration_opening,other,Persona,Convergent,82,3.0,3.0,0.0,False,3.0,keep_mean,0.965,True,True,none
316,316_e05,implementation_grounding,other,Persona,Convergent,82,3.0,3.0,0.0,False,3.0,keep_mean,0.915,True,True,none
316,316_e05,premature_convergence_risk,other,Persona,Convergent,82,1.0,1.0,0.0,False,1.0,keep_mean,0.775,True,True,none
316,316_e05,reframing_quality,other,Persona,Convergent,82,3.0,3.0,0.0,False,3.0,keep_mean,0.96,True,True,none
316,316_e05,runaway_divergence_risk,other,Persona,Convergent,82,0.0,0.0,0.0,False,0.0,keep_mean,0.97,True,True,none
316,316_e05,stance_integrity,other,Persona,Convergent,82,4.0,4.0,0.0,False,4.0,keep_mean,0.97,True,True,none
316,316_e05,timing_fit,other,Persona,Convergent,82,4.0,4.0,0.0,False,4.0,keep_mean,0.97,True,True,none
321,321_e03,agency_preservation,other,GPT,GPT,83,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
321,321_e03,anchor_management,other,GPT,GPT,83,2.0,2.0,0.0,False,2.0,keep_mean,0.8,True,True,none
321,321_e03,cognitive_load_clarity,other,GPT,GPT,83,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
321,321_e03,coregulation_uptake,other,GPT,GPT,83,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
321,321_e03,evaluative_discipline,other,GPT,GPT,83,0.0,,,False,0.0,single_scorer,0.9,True,False,none
321,321_e03,exploration_opening,other,GPT,GPT,83,2.0,2.0,0.0,False,2.0,keep_mean,0.75,True,True,none
321,321_e03,implementation_grounding,other,GPT,GPT,83,1.0,1.0,0.0,False,1.0,keep_mean,0.8,True,True,none
321,321_e03,premature_convergence_risk,other,GPT,GPT,83,1.0,1.0,0.0,False,1.0,keep_mean,0.8,True,True,none
321,321_e03,reframing_quality,other,GPT,GPT,83,1.0,1.0,0.0,False,1.0,keep_mean,0.9,True,True,none
321,321_e03,runaway_divergence_risk,other,GPT,GPT,83,0.0,0.0,0.0,False,0.0,keep_mean,1.0,True,True,none
321,321_e03,stance_integrity,other,GPT,GPT,83,4.0,4.0,0.0,False,4.0,keep_mean,0.9,True,True,none
321,321_e03,timing_fit,other,GPT,GPT,83,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
324,324_e02,agency_preservation,repair_event,GPT,GPT,46,3.0,3.0,0.0,False,3.0,keep_mean,0.875,True,True,none
324,324_e02,anchor_management,repair_event,GPT,GPT,46,1.0,1.0,0.0,False,1.0,keep_mean,0.75,True,True,none
324,324_e02,cognitive_load_clarity,repair_event,GPT,GPT,46,2.0,3.0,1.0,False,2.5,keep_mean,0.8500000000000001,True,True,none
324,324_e02,coregulation_uptake,repair_event,GPT,GPT,46,2.0,2.0,0.0,False,2.0,keep_mean,0.775,True,True,none
324,324_e02,evaluative_discipline,repair_event,GPT,GPT,46,0.0,0.0,0.0,False,0.0,keep_mean,0.95,True,True,none
324,324_e02,exploration_opening,repair_event,GPT,GPT,46,2.0,2.0,0.0,False,2.0,keep_mean,0.8,True,True,none
324,324_e02,implementation_grounding,repair_event,GPT,GPT,46,0.0,1.0,1.0,False,0.5,keep_mean,0.9,True,True,none
324,324_e02,premature_convergence_risk,repair_event,GPT,GPT,46,1.0,0.0,1.0,False,0.5,keep_mean,0.9,True,True,none
324,324_e02,reframing_quality,repair_event,GPT,GPT,46,1.0,1.0,0.0,False,1.0,keep_mean,0.9,True,True,none
324,324_e02,runaway_divergence_risk,repair_event,GPT,GPT,46,0.0,0.0,0.0,False,0.0,keep_mean,0.975,True,True,none
324,324_e02,stance_integrity,repair_event,GPT,GPT,46,3.0,4.0,1.0,False,3.5,keep_mean,0.925,True,True,none
324,324_e02,timing_fit,repair_event,GPT,GPT,46,3.0,3.0,0.0,False,3.0,keep_mean,0.9,True,True,none
329,329_e05,agency_preservation,user_agency_event,GPT,GPT,92,,3.0,,False,3.0,scorer_b_only,0.9,,True,
329,329_e05,anchor_management,user_agency_event,GPT,GPT,92,,2.0,,False,2.0,scorer_b_only,0.8,,True,
329,329_e05,cognitive_load_clarity,user_agency_event,GPT,GPT,92,,4.0,,False,4.0,scorer_b_only,0.95,,True,
329,329_e05,coregulation_uptake,user_agency_event,GPT,GPT,92,,4.0,,False,4.0,scorer_b_only,0.95,,True,
329,329_e05,evaluative_discipline,user_agency_event,GPT,GPT,92,,1.0,,False,1.0,scorer_b_only,0.7,,True,
329,329_e05,exploration_opening,user_agency_event,GPT,GPT,92,,3.0,,False,3.0,scorer_b_only,0.8,,True,
329,329_e05,implementation_grounding,user_agency_event,GPT,GPT,92,,3.0,,False,3.0,scorer_b_only,0.9,,True,
329,329_e05,premature_convergence_risk,user_agency_event,GPT,GPT,92,,1.0,,False,1.0,scorer_b_only,0.8,,True,
329,329_e05,reframing_quality,user_agency_event,GPT,GPT,92,,2.0,,False,2.0,scorer_b_only,0.9,,True,
329,329_e05,runaway_divergence_risk,user_agency_event,GPT,GPT,92,,0.0,,False,0.0,scorer_b_only,1.0,,True,
329,329_e05,stance_integrity,user_agency_event,GPT,GPT,92,,4.0,,False,4.0,scorer_b_only,0.95,,True,
329,329_e05,timing_fit,user_agency_event,GPT,GPT,92,,4.0,,False,4.0,scorer_b_only,0.9,,True,
333,333_e04,agency_preservation,repair_event,GPT,GPT,83,3.0,,,False,3.0,single_scorer,0.9,True,,none
333,333_e04,anchor_management,repair_event,GPT,GPT,83,2.0,,,False,2.0,single_scorer,0.8,True,,none
333,333_e04,cognitive_load_clarity,repair_event,GPT,GPT,83,3.0,,,False,3.0,single_scorer,0.9,True,,none
333,333_e04,coregulation_uptake,repair_event,GPT,GPT,83,3.0,,,False,3.0,single_scorer,0.95,True,,none
333,333_e04,evaluative_discipline,repair_event,GPT,GPT,83,0.0,,,False,0.0,single_scorer,0.7,True,,none
333,333_e04,exploration_opening,repair_event,GPT,GPT,83,3.0,,,False,3.0,single_scorer,0.95,True,,none
333,333_e04,implementation_grounding,repair_event,GPT,GPT,83,2.0,,,False,2.0,single_scorer,0.7,True,,none
333,333_e04,premature_convergence_risk,repair_event,GPT,GPT,83,0.0,,,False,0.0,single_scorer,0.9,True,,none
333,333_e04,reframing_quality,repair_event,GPT,GPT,83,1.0,,,False,1.0,single_scorer,0.8,True,,none
333,333_e04,runaway_divergence_risk,repair_event,GPT,GPT,83,0.0,,,False,0.0,single_scorer,0.9,True,,none
333,333_e04,stance_integrity,repair_event,GPT,GPT,83,4.0,,,False,4.0,single_scorer,0.95,True,,none
333,333_e04,timing_fit,repair_event,GPT,GPT,83,4.0,,,False,4.0,single_scorer,0.9,True,,none
334,334_e04,agency_preservation,other,GPT,GPT,101,3.0,,,False,3.0,single_scorer,1.0,True,,none
334,334_e04,anchor_management,other,GPT,GPT,101,2.0,,,False,2.0,single_scorer,1.0,True,,none
334,334_e04,cognitive_load_clarity,other,GPT,GPT,101,4.0,,,False,4.0,single_scorer,1.0,True,,none
334,334_e04,coregulation_uptake,other,GPT,GPT,101,3.0,,,False,3.0,single_scorer,1.0,True,,none
334,334_e04,evaluative_discipline,other,GPT,GPT,101,2.0,,,False,2.0,single_scorer,1.0,True,,none
334,334_e04,exploration_opening,other,GPT,GPT,101,3.0,,,False,3.0,single_scorer,1.0,True,,none
334,334_e04,implementation_grounding,other,GPT,GPT,101,3.0,,,False,3.0,single_scorer,1.0,True,,none
334,334_e04,premature_convergence_risk,other,GPT,GPT,101,1.0,,,False,1.0,single_scorer,1.0,True,,none
334,334_e04,reframing_quality,other,GPT,GPT,101,3.0,,,False,3.0,single_scorer,1.0,True,,none
334,334_e04,runaway_divergence_risk,other,GPT,GPT,101,0.0,,,False,0.0,single_scorer,0.5,True,,none
334,334_e04,stance_integrity,other,GPT,GPT,101,4.0,,,False,4.0,single_scorer,1.0,True,,none
334,334_e04,timing_fit,other,GPT,GPT,101,4.0,,,False,4.0,single_scorer,1.0,True,,none
337,337_e04,agency_preservation,repair_event,GPT,GPT,127,3.0,,,False,3.0,single_scorer,0.9,True,,none
337,337_e04,anchor_management,repair_event,GPT,GPT,127,2.0,,,False,2.0,single_scorer,0.6,True,,none
337,337_e04,cognitive_load_clarity,repair_event,GPT,GPT,127,4.0,,,False,4.0,single_scorer,1.0,True,,none
337,337_e04,coregulation_uptake,repair_event,GPT,GPT,127,3.0,,,False,3.0,single_scorer,0.8,True,,none
337,337_e04,evaluative_discipline,repair_event,GPT,GPT,127,2.0,,,False,2.0,single_scorer,0.6,True,,none
337,337_e04,exploration_opening,repair_event,GPT,GPT,127,2.0,,,False,2.0,single_scorer,0.8,True,,none
337,337_e04,implementation_grounding,repair_event,GPT,GPT,127,3.0,,,False,3.0,single_scorer,0.8,True,,none
337,337_e04,premature_convergence_risk,repair_event,GPT,GPT,127,1.0,,,False,1.0,single_scorer,0.7,True,,none
337,337_e04,reframing_quality,repair_event,GPT,GPT,127,1.0,,,False,1.0,single_scorer,0.7,True,,none
337,337_e04,runaway_divergence_risk,repair_event,GPT,GPT,127,0.0,,,False,0.0,single_scorer,1.0,True,,none
337,337_e04,stance_integrity,repair_event,GPT,GPT,127,4.0,,,False,4.0,single_scorer,1.0,True,,none
337,337_e04,timing_fit,repair_event,GPT,GPT,127,3.0,,,False,3.0,single_scorer,0.9,True,,none
338,338_e05,agency_preservation,repair_event,GPT,GPT,70,3.0,,,False,3.0,single_scorer,0.9,True,,none
338,338_e05,anchor_management,repair_event,GPT,GPT,70,1.0,,,False,1.0,single_scorer,0.6,True,,none
338,338_e05,cognitive_load_clarity,repair_event,GPT,GPT,70,3.0,,,False,3.0,single_scorer,0.9,True,,none
338,338_e05,coregulation_uptake,repair_event,GPT,GPT,70,2.0,,,False,2.0,single_scorer,0.7,True,,none
338,338_e05,evaluative_discipline,repair_event,GPT,GPT,70,0.0,,,False,0.0,single_scorer,0.5,True,,none
338,338_e05,exploration_opening,repair_event,GPT,GPT,70,2.0,,,False,2.0,single_scorer,0.8,True,,none
338,338_e05,implementation_grounding,repair_event,GPT,GPT,70,1.0,,,False,1.0,single_scorer,0.5,True,,none
338,338_e05,premature_convergence_risk,repair_event,GPT,GPT,70,1.0,,,False,1.0,single_scorer,0.7,True,,none
338,338_e05,reframing_quality,repair_event,GPT,GPT,70,1.0,,,False,1.0,single_scorer,0.7,True,,none
338,338_e05,runaway_divergence_risk,repair_event,GPT,GPT,70,0.0,,,False,0.0,single_scorer,0.9,True,,none
338,338_e05,stance_integrity,repair_event,GPT,GPT,70,3.0,,,False,3.0,single_scorer,0.9,True,,none
338,338_e05,timing_fit,repair_event,GPT,GPT,70,3.0,,,False,3.0,single_scorer,0.9,True,,none
338,338_e06,agency_preservation,repair_event,GPT,GPT,123,3.0,3.0,0.0,False,3.0,keep_mean,0.925,True,True,none
338,338_e06,anchor_management,repair_event,GPT,GPT,123,2.0,3.0,1.0,False,2.5,keep_mean,0.8,True,True,none
338,338_e06,cognitive_load_clarity,repair_event,GPT,GPT,123,3.0,3.0,0.0,False,3.0,keep_mean,0.925,True,True,none
338,338_e06,coregulation_uptake,repair_event,GPT,GPT,123,3.0,4.0,1.0,False,3.5,keep_mean,0.95,True,True,none
338,338_e06,evaluative_discipline,repair_event,GPT,GPT,123,1.0,1.0,0.0,False,1.0,keep_mean,0.7,True,True,none
338,338_e06,exploration_opening,repair_event,GPT,GPT,123,2.0,3.0,1.0,False,2.5,keep_mean,0.875,True,True,none
338,338_e06,implementation_grounding,repair_event,GPT,GPT,123,2.0,2.0,0.0,False,2.0,keep_mean,0.75,True,True,none
338,338_e06,premature_convergence_risk,repair_event,GPT,GPT,123,1.0,0.0,1.0,False,0.5,keep_mean,0.8,True,True,none
338,338_e06,reframing_quality,repair_event,GPT,GPT,123,1.0,2.0,1.0,False,1.5,keep_mean,0.8,True,True,none
338,338_e06,runaway_divergence_risk,repair_event,GPT,GPT,123,1.0,1.0,0.0,False,1.0,keep_mean,0.75,True,True,none
338,338_e06,stance_integrity,repair_event,GPT,GPT,123,4.0,4.0,0.0,False,4.0,keep_mean,0.95,True,True,none
338,338_e06,timing_fit,repair_event,GPT,GPT,123,3.0,4.0,1.0,False,3.5,keep_mean,0.9,True,True,none
341,341_e01,agency_preservation,opening_frame,Persona,Divergent,88,4.0,,,False,4.0,single_scorer,1.0,True,,none
341,341_e01,anchor_management,opening_frame,Persona,Divergent,88,3.0,,,False,3.0,single_scorer,1.0,True,,none
341,341_e01,cognitive_load_clarity,opening_frame,Persona,Divergent,88,3.0,,,False,3.0,single_scorer,1.0,True,,none
341,341_e01,coregulation_uptake,opening_frame,Persona,Divergent,88,3.0,,,False,3.0,single_scorer,1.0,True,,none
341,341_e01,evaluative_discipline,opening_frame,Persona,Divergent,88,1.0,,,False,1.0,single_scorer,1.0,True,,none
341,341_e01,exploration_opening,opening_frame,Persona,Divergent,88,4.0,,,False,4.0,single_scorer,1.0,True,,none
341,341_e01,implementation_grounding,opening_frame,Persona,Divergent,88,1.0,,,False,1.0,single_scorer,1.0,True,,none
341,341_e01,premature_convergence_risk,opening_frame,Persona,Divergent,88,0.0,,,False,0.0,single_scorer,1.0,True,,none
341,341_e01,reframing_quality,opening_frame,Persona,Divergent,88,3.0,,,False,3.0,single_scorer,1.0,True,,none
341,341_e01,runaway_divergence_risk,opening_frame,Persona,Divergent,88,0.0,,,False,0.0,single_scorer,1.0,True,,none
341,341_e01,stance_integrity,opening_frame,Persona,Divergent,88,4.0,,,False,4.0,single_scorer,1.0,True,,none
341,341_e01,timing_fit,opening_frame,Persona,Divergent,88,4.0,,,False,4.0,single_scorer,1.0,True,,none
343,343_e01,agency_preservation,opening_frame,Persona,Divergent,82,3.0,,,False,3.0,single_scorer,1.0,True,,none
343,343_e01,anchor_management,opening_frame,Persona,Divergent,82,2.0,,,False,2.0,single_scorer,1.0,True,,none
343,343_e01,cognitive_load_clarity,opening_frame,Persona,Divergent,82,3.0,,,False,3.0,single_scorer,1.0,True,,none
343,343_e01,coregulation_uptake,opening_frame,Persona,Divergent,82,3.0,,,False,3.0,single_scorer,1.0,True,,none
343,343_e01,evaluative_discipline,opening_frame,Persona,Divergent,82,1.0,,,False,1.0,single_scorer,1.0,True,,none
343,343_e01,exploration_opening,opening_frame,Persona,Divergent,82,4.0,,,False,4.0,single_scorer,1.0,True,,none
343,343_e01,implementation_grounding,opening_frame,Persona,Divergent,82,1.0,,,False,1.0,single_scorer,1.0,True,,none
343,343_e01,premature_convergence_risk,opening_frame,Persona,Divergent,82,0.0,,,False,0.0,single_scorer,1.0,True,,none
343,343_e01,reframing_quality,opening_frame,Persona,Divergent,82,3.0,,,False,3.0,single_scorer,1.0,True,,none
343,343_e01,runaway_divergence_risk,opening_frame,Persona,Divergent,82,1.0,,,False,1.0,single_scorer,1.0,True,,none
343,343_e01,stance_integrity,opening_frame,Persona,Divergent,82,4.0,,,False,4.0,single_scorer,1.0,True,,none
343,343_e01,timing_fit,opening_frame,Persona,Divergent,82,4.0,,,False,4.0,single_scorer,1.0,True,,none
344,344_e02,agency_preservation,user_agency_event,Persona,Divergent,108,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e02,anchor_management,user_agency_event,Persona,Divergent,108,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e02,cognitive_load_clarity,user_agency_event,Persona,Divergent,108,4.0,,,False,4.0,single_scorer,1.0,True,,none
344,344_e02,coregulation_uptake,user_agency_event,Persona,Divergent,108,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e02,evaluative_discipline,user_agency_event,Persona,Divergent,108,2.0,,,False,2.0,single_scorer,1.0,True,,none
344,344_e02,exploration_opening,user_agency_event,Persona,Divergent,108,4.0,,,False,4.0,single_scorer,1.0,True,,none
344,344_e02,implementation_grounding,user_agency_event,Persona,Divergent,108,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e02,premature_convergence_risk,user_agency_event,Persona,Divergent,108,0.0,,,False,0.0,single_scorer,1.0,True,,none
344,344_e02,reframing_quality,user_agency_event,Persona,Divergent,108,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e02,runaway_divergence_risk,user_agency_event,Persona,Divergent,108,0.0,,,False,0.0,single_scorer,1.0,True,,none
344,344_e02,stance_integrity,user_agency_event,Persona,Divergent,108,4.0,,,False,4.0,single_scorer,1.0,True,,none
344,344_e02,timing_fit,user_agency_event,Persona,Divergent,108,4.0,,,False,4.0,single_scorer,1.0,True,,none
344,344_e04,agency_preservation,other,Persona,Divergent,112,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e04,anchor_management,other,Persona,Divergent,112,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e04,cognitive_load_clarity,other,Persona,Divergent,112,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e04,coregulation_uptake,other,Persona,Divergent,112,3.0,,,False,3.0,single_scorer,1.0,True,,none
344,344_e04,evaluative_discipline,other,Persona,Divergent,112,2.0,,,False,2.0,single_scorer,1.0,True,,none
344,344_e04,exploration_opening,other,Persona,Divergent,112,4.0,,,False,4.0,single_scorer,1.0,True,,none
344,344_e04,implementation_grounding,other,Persona,Divergent,112,1.0,,,False,1.0,single_scorer,1.0,True,,none
